pred_knn,pred_linear,pred_random_forest,Happiness_Index,Infants_Missing_DPT_Vaccine,Infants_Missing_measles_Vaccine,Teen_Birth_Rate,Working_Poor_Pct_3.10day,Country,Happiness_Rank,year,Coef_Human_Inequality,Elderly_Dependency_Pct,Empl_Agriculture,Empl_Nonagriculture_Pct_Female,Empl_Pop_Ratio,Empl_Services,Empl_Vulnerable_Pct,Expected_years_of_schooling,Exports_Imports_PctGDP,Female_Bank_Acct_Pct,Finance_Sector_Domestic_Credit_PctGDP,Foreign_Direct_Investment_PctGDP,GDP,GDP_pc,GNIpc_female,GNIpc_male,Gross_Capital_PctGDP,Gross_Fixed_Capital_PctGDP,Gross_National_Income,HDI_rank,Idx_Education,Idx_Gender_Development,Idx_Gender_Inequality,Idx_Human_Development,Idx_Human_Development_female,Idx_Human_Development_male,Idx_Income,Idx_IneqAdj_education,Idx_IneqAdj_income,Idx_IneqAdj_Life_Exp,Idx_Red_List,Ineq_education,Ineq_HDI_Loss,Ineq_income,Ineq_Life_Exp,Inequality-adjusted_HDI,Labor_Participation,Labor_Participation_female,Labor_Participation_male,Life_Exp_Birth,Life_Exp_Birth_female,Life_Exp_Birth_male,Life_Exp_index,MtoF_Ratio_birth,Parlaiment_Pct_Female,Pop_15â€“64,Pop_65,Pop_Total,Pop_under5,Pop_Urban_Pct,Private_capital_flows_PctGDP,Refugees_from_country_1000s,Remittances_inflows_PctGDP,School_Expected_Years_female,School_Expected_Years_male,School_Mean_Years,School_Mean_Years_female,School_Mean_Years_male,School_Secondary_Pop_Pct,School_Secondary_Pop_Pct_female,School_Secondary_Pop_Pct_male,Unemployment_FtoM_Ratio,Unemployment_total,Unemployment_youth,Young_Dependency_Pct,Youth_Unemployment_FtoM
5.240948827488477,5.24591398343799,5.353212823809514,5.211,5,12,10.137999999999998,9.7,Algeria,88,2017,20.05106667,9.627999999999998,12.8,17.45,37.3,40.2,27.9,14.357780000000002,60.3668,29.268730159999997,66.79956193000001,NA,574.8939906,13913.83936,4232.472669000001,23181.398080000003,47.7835418,29.874768330000002,13802.01307,85,0.664379556,0.8606062870000001,0.44160899400000003,0.7537675349999999,0.6804625729999998,0.790678134,0.7443119429999999,0.440553007,0.6597310130000001,0.7352731849999998,0.90432,33.68956,20.68283722,11.363640000000002,15.1,0.5978670229999999,41.4,15.2,67.3,76.293,77.561,75.077,0.8660461540000001,1.05,21.32231405,26.652,2.5661519999999998,41.318142,4.662789999999999,72.1,NA,4.042,1.2283,14.5745,14.146799999999999,7.96657,7.5775,8.5615,37.660000000000004,37.54,37.9,2.0714285709999998,10,23.9,45.4,1.14354067
5.946246033255563,5.576501274645375,5.748518307936496,6.028,5,19,73.91700000000002,10.8,Ecuador,50,2017,19.408769789999997,11.020999999999999,26.9,42.71,64.9,54.5,45.6,14.65794,42.036,42.60633850000001,38.128367420000004,0.5884389999999999,175.9231905,10581.93643,7388.491354999999,13307.316579999999,25.361305520000002,24.34825365,10346.619440000002,86,0.6972176669999999,0.9782103799999998,0.384881042,0.7518997530000001,0.740573238,0.757069495,0.700784537,0.6009633969999999,0.48689930800000003,0.749083246,0.68592,13.805483430000002,19.811428130000003,30.52082594,13.9,0.602937673,68.3,55.4,81.3,76.551,79.32199999999999,73.869,0.870015385,1.05,37.956204379999996,10.716,1.181064,16.624858000000007,1.612874,63.7,-6.886514999999999,1.256,2.7645700000000004,15.4,13.8681,8.70158,8.6135,8.761,52.18167,52.12163,52.24691000000001,1.5897435899999999,4.9,10.9,44.117,1.2823529410000003
4.298265894109285,4.596490702009144,4.50263432698413,4.166,5,6,50.042,42.7,Egypt,137,2017,28.289303329999996,8.406,24.8,16.43,42.2,49.6,20.1,13.08981,44.7867,26.994419099999998,99.04792184000001,3.14047,1029.2058870000003,10550.2065,4080.9968689999996,16489.09702,15.27377522,14.821585010000002,10354.801809999999,115,0.6042058330000001,0.8719660100000001,0.44880739100000006,0.695607556,0.6358037320000001,0.7291611419999999,0.7009039479999999,0.380994616,0.4463005890000001,0.7025895999999999,0.9140400000000001,36.942910000000005,29.196991060000006,36.325,11.6,0.49251108,48,22.2,73.7,71.661,73.96900000000001,69.453,0.794784615,1.06,14.932885910000001,59.868,5.032773000000001,97.553151,12.917855,42.7,-13.20589,22.110000000000003,9.56961,13.0571,13.1214,7.218,6.5,7.934,64.48,58.220000000000006,70.66,2.9759036139999995,12.1,34.4,54.54,1.158249158
4.315519132337704,4.408455704418143,4.385055100000002,4.286,15,35,62.458999999999996,51.5,Ethiopia,134,2017,27.252376669999997,6.305,68.2,58.96,78.2,22.4,88.2,8.539623052,31.450599999999998,29.07543182,NA,NA,181.568668,1729.9266390000003,1303.608952,2136.3008360000003,39.00000886,39.00000886,1719.378176,173,0.32658308500000005,0.84642499,0.502135027,0.462664092,0.4240444830000001,0.5009829439999999,0.42968524700000005,0.184501056,0.372315822,0.5300211380000001,0.8399900000000001,43.505630000000004,28.36333072,13.351500000000001,24.9,0.33143714499999993,82.5,77.2,87.8,65.874,67.784,63.997,0.705753846,1.04,37.28571429000001,58.69200000000001,3.700843,104.957438,15.365545000000003,20.3,NA,87.455,1.01228,8.234799999999998,9.0847,2.68114,1.6029,3.8314999999999997,15.75008194,11.15443806,21.42700539,2.4193548389999995,5.2,7.4,72.521,1.4509803919999997
4.769919972991767,5.566979117096199,4.7936505333333335,4.799,19,37,95.301,15.2,Gabon,104,2017,22.33040667,7.461,41.9,24.04,41.3,45.6,32.2,12.813500000000001,NA,53.704124449999995,18.69765857,NA,33.5411561,16562.41336,11789.356549999999,20825.20637,NA,NA,16430.689919999997,110,0.6283548889999999,0.911144669,0.533569312,0.7022164259999999,0.6697530609999999,0.7350677489999998,0.770646465,0.4808176640000001,0.613347503,0.5498941540000001,0.96114,23.47992,22.34232416,20.4113,23.1,0.5453249560000001,51.4,42.9,59.4,66.48,68.17299999999999,64.88799999999999,0.7150769229999999,1.03,17.351598170000003,1.208,0.09012500000000001,2.0251370000000004,0.277208,89,NA,0.227,NA,12.456000000000001,13.4,8.172730000000001,7.4226,9.0995,57.56,65.6,49.78,1.902777778,19.6,36.5,60.190000000000005,1.1477987419999998
4.7101671896627755,5.2667249790381225,5.018670921428569,4.519,2,5,45.903,16.8,Georgia,119,2017,11.989,22.537000000000003,40.9,46.37,59.8,46.6,57,15.03581,112.579,63.61225891000001,61.55000664999999,11.8869,36.22343279000001,9745.078903999998,6176.573109999999,12480.53685,31.89431929,29.54170031,9186.409714,70,0.844813722,0.975028353,0.34978376,0.7798223289999999,0.7664571099999999,0.7860869959999999,0.6828187749999999,0.826143339,0.507627962,0.7555028309999999,0.8626000000000001,2.21,12.578816830000001,25.657000000000004,8.1,0.681729906,67.6,57.9,78.8,73.436,77.639,69.17199999999998,0.822092308,1.08,16,2.58,0.5814839999999999,3.9120609999999996,0.265845,58.2,-10.044049999999999,6.526,11.834,15.319400000000002,14.777199999999999,12.81457,12.799199999999999,12.8276,95.46390000000001,95.05256,95.95354,0.6449275360000001,11.6,29.3,29.084999999999997,0.9832214770000001
5.294941660929384,5.147245329651165,5.0022773625144374,4.996,1,5,66.611,25.7,Ghana,98,2017,28.81312667,5.826,40.7,52.68,75.1,45.2,66.1,11.61575,90.63229999999999,53.72341919000001,30.55149677,6.87722,121.89791050000001,4227.629844000001,3348.802625,4848.654055,16.05856613,15.26753854,4096.1737889999995,140,0.5580597220000001,0.909606705,0.538128085,0.5917381939999999,0.5631928780000001,0.61916087,0.5608153100000001,0.363158201,0.41884755,0.48859006200000005,0.8441000000000001,34.92485,28.949159569999996,25.31453,26.2,0.4204349600000001,76.9,74.8,79.2,63.033,64.05799999999999,61.976,0.6620461539999999,1.05,12.727272729999997,16.75,0.975878,28.833629,4.124014999999998,55.4,-12.201939999999999,16.973,7.4718100000000005,11.4501,11.774799999999999,7.061999999999999,6.262,7.938000000000001,62.14,54.620000000000005,70.36,1.181818182,2.4,4.9,66.31,1.0888888890000001
4.3859324405527875,4.235863366409518,4.394255307570208,4.516,7,10,79.199,62.3,The Gambia,120,2017,36.44043,4.470000000000001,27.1,38.98,53.7,57.6,71.2,9.150415,60.790000000000006,NA,55.94260821,NA,3.2805974540000005,1561.766843,1168.4316630000003,1869.8516510000002,19.170984580000002,19.170984580000002,1515.619983,174,0.37211152799999997,0.890177475,0.622817034,0.460067236,0.43382419500000013,0.48734573400000003,0.410631362,0.188581322,0.2812824830000001,0.455664,0.9814299999999999,49.32129,37.15451894000001,31.5,28.5,0.28913146700000003,59.3,51.2,67.7,61.424,62.830999999999996,60.078,0.6372923079999999,1.03,10.34482759,1.099,0.04913800000000001,2.100568,0.367852,60.6,NA,14.578,21.2544,9.3372,9.2251,3.538,2.8499999999999996,4.296,35.32,29.02,42.3,1.8405797099999999,9.5,12.9,86.618,1.402173913
4.444373815593092,4.333860556624764,4.39298463333334,4.534,37,52,135.29399999999998,69.4,Guinea,118,2017,32.173873330000006,5.7410000000000005,68.2,43.75,61.3,25.9,90.1,9.104719999999999,140.095,19.670974730000005,NA,NA,26.466100649999998,2081.1303270000003,1804.189692,2327.6941150000002,43.13464731,75.14833766999999,2066.6723580000003,175,0.33852488900000005,0.809913869,NA,0.459111122,0.41103074100000003,0.507499323,0.45747603600000003,0.175134633,0.379447734,0.42991532300000007,0.89566,48.26536000000001,33.413759569999996,17.05626,31.2,0.305704835,64.2,63,65.4,60.617,61.166000000000004,60.053999999999995,0.624876923,1.02,21.92982456,6.944,0.398669,12.717175999999998,2.0169349999999997,35.8,NA,20.34,0.526354,7.7819,10.4032,2.56848,1.5297999999999998,3.9287,11.68275,NA,NA,0.636363636,4.5,5.5,77.38799999999999,0.8208955220000002
6.1524498059022275,5.494205605020033,5.883403366666669,6.436,12,14,70.93,13.4,Guatemala,27,2017,27.717891130000005,7.79,29.4,43.06,60.3,49.6,34.7,10.75103,45.657199999999996,42.08628082,40.47097619,1.36842,125.562592,7423.807591999999,4767.545813,9868.617814,12.064398939999998,12.3086539,7278.1423030000005,127,0.5144443889999999,0.9476920950000001,0.493206418,0.650311623,0.6298934220000001,0.664660416,0.6476455190000001,0.334620713,0.43911180000000005,0.6933747689999998,0.7219099999999999,34.95493,28.18026393,32.198743400000005,16,0.46705209100000006,62,40.6,85,73.654,76.83,70.418,0.825446154,1.05,12.65822785,10.190999999999999,0.7939129999999999,16.913503,2.039671,50.7,-2.393147,16.288999999999998,11.178099999999999,10.7256,10.896,6.47414,6.4285,6.519,37.811476739999996,38.400386340000004,37.22256713000001,1.727272727,2.7,5.8,58.171,1.318181818
5.566896556806601,5.274588100140896,5.339277829682388,5.86,1,3,70.789,21.9,Honduras,59,2017,25.24875312,7.302,28.5,48.05,65.1,50.3,36.1,10.22359,102.41600000000001,40.950687409999986,58.44881567,5.50331,42.08003736,4541.795257,3277.137963,5158.70927,23.775340739999997,23.07506164,4215.293803,133,0.501692944,0.9776061709999999,NA,0.6167167489999998,0.6080147489999999,0.621942422,0.5651454700000001,0.38781746600000006,0.367638333,0.6775523999999998,0.74382,22.698241999999997,25.599143239999997,34.94801735,18.1,0.45884254500000005,68.1,50.9,85.8,73.774,76.34100000000001,71.223,0.827292308,1.05,25.78125,5.902,0.43100600000000006,9.265067,0.9531050000000001,56.5,-7.7883830000000005,14.427,18.8122,10.6609,9.7968,6.53113,6.5598,6.4959,35.50286081,36.76064065,33.53712875,1.384615385,4.5,8.2,49.674,1.389830508
3.773575212870941,4.276673682062461,3.9406751,3.597,21,47,37.449999999999996,50.7,Haiti,147,2017,38.43223333000001,7.713,41.3,58.48,58.6,46.5,87.5,9.3,75.327,30.045614239999995,NA,NA,18.153865840000005,1653.172504,1399.7839339999998,1937.070914,43.35583032,43.35583032,1665.462596,168,0.43333333300000004,NA,0.6012335819999999,0.497945111,NA,NA,0.4248726450000001,0.26737711000000003,0.21923806600000004,0.4788084000000001,0.72082,38.29759000000001,38.96871550000001,48.39911000000001,28.6,0.30390229700000004,68.1,63.8,72.6,63.589,65.79100000000001,61.407,0.6706,1.05,2.739726027,6.833,0.5270819999999999,10.981228999999999,1.232271,54.3,NA,28.438,29.2459,NA,NA,5.25,4.258,6.56,33.220000000000006,26.86,39.94,1.2926829270000002,14,36,52.986999999999995,1.1764705880000002
5.142726271505322,4.969533520495519,5.033622466666665,5.192,4,25,47.373999999999995,27.6,Indonesia,92,2017,18.70737104,7.901000000000001,31.2,39.4,63.4,47.1,47.5,12.81311,39.5362,51.354919429999995,46.967489949999994,2.1740399999999998,2953.7319620000003,11188.744020000002,7259.1668340000015,14384.77764,33.44721083,32.162932980000015,10846.33795,116,0.621791389,0.932200064,0.4533849960000001,0.693979664,0.6661485709999999,0.7145982889999999,0.707909483,0.519500313,0.5318447130000001,0.646930154,0.76276,16.45102801,18.82992625,24.871085100000005,14.8,0.563303805,66.3,50.7,81.8,69.35499999999999,71.554,67.29,0.759307692,1.05,19.82142857,177.73,14.042962,263.9913789999999,24.724942,54.7,-4.018898,7.044,0.887438,12.844299999999999,12.7874,7.9761500000000005,7.451600000000001,8.385000000000002,48.80207,44.46585,53.21026,0.8666666670000001,4.3,15.6,40.634,1.0064516129999999
4.177448941027573,4.43161327579793,4.286829357142857,4.015,9,12,23.074,42.9,India,140,2017,26.286916669999997,9.043,42.7,18.58,51.9,33.5,77.5,12.34981,40.642100000000006,76.63963318,NA,1.5391199999999998,8606.474648000001,6426.674406,2722.279813,9728.818371,30.74760469,28.490223179999997,6353.045173,130,0.5563169439999999,0.841022661,0.524056934,0.639832911,0.5747896220000002,0.6834413009999999,0.6271107909999999,0.34120180999999994,0.5092577349999999,0.5901408920000001,0.6834999999999999,38.667730000000006,26.84652156,18.79302,21.4,0.46806003100000004,53.8,27.2,78.8,68.803,70.427,67.32,0.7508153849999999,1.11,11.577608139999999,886.9159999999999,80.203086,1339.1801269999999,119.756757,33.6,-2.2853040000000004,7.9350000000000005,2.65515,12.8747,11.879700000000001,6.398,4.752,8.17,51.620000000000005,39.02,63.46,1.2727272729999999,3.5,10.5,41.949999999999996,1.019417476
4.489224034686189,5.047977483660017,4.502566433333323,4.437,27,29,80.136,31.6,Iraq,126,2017,20.229130579999996,5.646999999999999,18.7,13.09,42.7,61.6,35.2,11.048672999999997,73.94980000000001,19.504821780000004,NA,NA,599.5330832000001,15663.986069999999,6038.982176,29250.27635,17.38668464,17.4,17789.248440000003,120,0.5342225829999999,0.82262606,0.5060137969999999,0.6853170779999999,0.6028957540000001,0.7328916300000001,0.7826468360000001,0.3886989,0.6562719120000001,0.636637323,0.81853,27.24027175,20.38928573,16.14712,17.3,0.545585821,46.5,18.7,74.1,70.038,72.319,67.787,0.7698153849999999,1.07,25.304878050000006,21.593,1.2193029999999998,38.274618000000004,5.848744,70.3,NA,360.59599999999995,0.523451,10.0903,11.9503,6.81945,5.4385,7.8377,47.660000000000004,38.660000000000004,56.660000000000004,1.9275362319999996,8.2,18,71.609,1.2
5.173755234430975,5.570295785184647,5.177533060865253,4.548,1,1,24.991,1.1,Iran,117,2017,11.192178449999998,7.675,17.1,16.3,38.4,50.5,41.4,14.880640000000001,46.0722,91.61125946000003,NA,NA,1548.7986090000002,19082.619599999995,6093.8025450000005,32016.69591,34.24676365,20.54840032,19130.24003,60,0.7413569469999999,0.8710688170000002,0.461026258,0.7980573429999999,0.7261882209999999,0.8336749140000002,0.793624974,0.7053102929999999,0.6371675089999999,0.7861419999999999,0.83516,4.862253474,11.41826487,19.714281890000002,9,0.706933042,44.2,16.8,71.4,76.15299999999999,77.334,75.061,0.863892308,1.05,5.882352941,57.521,4.414916999999999,81.16278799999998,6.715695,74.4,NA,118.26100000000001,0.3137,14.644499999999999,15.1086,9.840175077,9.7328,9.9348,68.47985,65.76886,70.86891,1.9549549549999998,13.1,30.3,33.425000000000004,1.139097744
5.928910004360478,5.600595509450127,5.80038202222222,5.89,5,5,52.757,5.8,Jamaica,56,2017,16.190703329999998,14.328,18.6,46.64,58.9,66,37.9,13.14003447,77.06269999999999,77.7620163,NA,NA,23.681869060000004,8193.57065,5898.117815,9812.018903999999,21.785521139999997,21.67038633,7845.587251999999,97,0.6903342909999999,0.988071741,0.411565134,0.732240923,0.7306331739999999,0.7394535669999999,0.658986116,0.6516344960000001,0.44833356,0.7680973849999999,0.72377,5.605949999999999,17.01112634,31.96616,11,0.607678495,67.2,57.3,77.4,76.09700000000001,78.51700000000001,73.738,0.863030769,1.05,19.047619049999998,1.954,0.279893,2.8902989999999997,0.20928600000000003,55.4,NA,2.233,17.0761,14.4301,12.8437,9.76,10.02,9.533999999999999,66.25964689,69.85172512999999,62.36603341,1.659793814,12.5,29.7,33.62500000000001,1.133587786
4.8904034641924925,5.2589098002501995,5.125309826547285,4.906,1,7,22.439,12,Jordan,101,2017,16.03092667,6.279000000000001,3.7,15.97,33.3,69.5,9.5,13.135924999999999,92.6049,26.61338997,NA,4.154879999999999,80.89326821,8337.489701,2459.179429,13970.558609999998,20.6360468,19.9551673,8288.462845,95,0.711086806,0.8570933820000001,0.45963997100000004,0.7353731399999999,0.6576217710000001,0.767269687,0.6672810839999999,0.590901047,0.530547983,0.7484164309999999,0.9589500000000001,16.901699999999998,16.127455740000006,20.49108,10.7,0.616776162,39.1,14,63.7,74.476,76.255,72.789,0.838092308,1.05,15.38461538,5.888,0.36967099999999997,9.702352999999999,1.2396229999999997,90.7,-6.517391,2.14,11.061,13.4364,12.850700000000002,10.386000000000001,10.129999999999999,10.642,83.54,81.36,85.83518131999999,1.9531249999999998,14.9,39.8,58.507,1.156976744
4.413556473038709,5.192657825415289,4.598276757142857,4.509,7,11,80.489,26.8,Kenya,121,2017,26.265173329999996,4.726,38,39.51,57.9,47.8,54.3,12.077442000000001,39.3999,77.74636841,42.62557027000001,0.896377,148.7531009,2993.0284479999996,2529.1995720000004,3397.6141730000004,19.27294565,18.856316569999997,2960.7996989999997,142,0.551351167,0.931158339,0.5494081009999999,0.589920177,0.5677152930000001,0.6096871709999999,0.511783539,0.42511645000000003,0.342383188,0.561671569,0.8006700000000001,22.895519999999998,26.428827589999997,33.1,22.8,0.4340111910000001,65.4,62.4,68.5,67.29100000000001,69.669,64.924,0.727553846,1.03,23.261390889999998,28.253,1.3351520000000001,49.699862,7.098565,26.6,0.4814551,7.574,2.6194399999999995,11.706199999999999,12.4772,6.476000000000001,5.746,7.1,34.6,29.22,36.552,1.936708861,11.5,26.2,71.18499999999999,1.303482587
5.29576328915165,5.224891536756913,5.165730233333332,5.261,6,5,38.116,16.7,Kyrgyzstan,86,2017,9.751073332999999,7.05,26.7,38.74,57.2,51.1,36.5,13.40113,102.206,38.854999539999994,20.45991271,1.2398399999999998,21.044626609999998,3393.4736130000006,2159.4717990000004,4369.315468000001,32.24492311,30.295459179999998,3255.238583,122,0.7347946110000001,0.960038694,0.392110616,0.672193033,0.6539121679999998,0.6811310549999999,0.526104554,0.6982072029999999,0.46205684900000005,0.690610015,0.98368,4.979270000000001,9.813085403,12.17395,12.1,0.6062301569999999,61.6,48.2,75.7,71.069,75.13,67.111,0.7856769229999999,1.06,19.166666669999998,3.8489999999999998,0.271351,6.045116999999999,0.756843,36.1,-1.2974979999999998,2.777,32.8601,13.6522,13.1592,10.876230000000001,10.945400000000001,10.8032,98.42,98.56,98.34,1.3968253969999997,7.3,15.7,50.016,1.2076923079999997
4.645508595672544,4.489954159024858,4.617976999999999,4.7,6,16,50.177,46.4,Cambodia,109,2017,19.21565333,6.861,26.7,50.260000000000005,84.5,46.3,51,11.721063109999998,124.895,21.526393889999998,74.44101132000002,NA,58.340697289999994,3645.069521,2970.2165130000003,3877.5525580000003,22.911589,21.91648797,3412.9374310000003,146,0.48705175300000003,0.914425969,0.472925552,0.581975041,0.553180265,0.604948114,0.533250664,0.35406300199999996,0.45677126700000004,0.6375083079999999,0.8227000000000001,27.304850000000005,19.428020829999994,14.34211,16,0.4689088090000001,84.6,80.9,88.7,69.331,71.324,67.127,0.758938462,1.05,18.478260869999996,10.293,0.7062059999999999,16.005373,1.7659809999999998,23,NA,12.2,1.7433199999999998,11.241599999999998,12.187199999999999,4.843999999999999,3.8299999999999996,5.588,21.259999999999998,15.08,28.1,1,0.2,0.4,48.638000000000005,0.8
4.367452125557935,5.071739015009992,4.524084324236873,3.973,4,10,65.351,28.1,Comoros,142,2017,44.175920000000005,5.1739999999999995,54.9,35.160000000000004,41.2,29.8,63.9,11.244699999999998,619,17.892957690000003,30.187611110000002,NA,1.1507820670000002,1413.8900359999998,1027.494158,1763.629584,20.89999999,212,1398.7975130000002,165,0.473419444,0.8759133760000001,NA,0.5032535549999999,0.46546768400000005,0.531408352,0.39851493500000007,0.24800371100000002,0.17529325000000004,0.4803297230000001,0.76409,47.61438,45.28151135,56.01338,28.9,0.2753727390000001,43.1,36,50.2,63.912,65.67499999999998,62.21,0.6755692309999999,1.05,6.060606061,0.466,0.024115,0.813912,0.12053300000000002,28.8,NA,0.596,21.326,11.111299999999998,11.373600000000001,4.832,3.6835000000000004,5.6194,NA,NA,NA,1.1463414630000002,4.3,10,69.45700000000001,0.8849557520000001
5.90645030974606,5.459665123204334,5.850126515079372,5.895,2,2,1.643,0.2,South Korea,54,2017,13.985834180000001,19.162,4.9,41.99,60.3,70.3,24.1,16.49749,80.7792,94.68531035999999,170.05646850000002,1.11402,1849.611591,35938.374220000005,22572.106569999996,49297.12327,31.07565107,31.120952770000002,35944.709489999994,22,0.8621412780000002,0.9320127039999999,0.06308091399999999,0.9025611259999999,0.8659739960000001,0.929143983,0.888897573,0.7024942449999999,0.7089847039999999,0.9286992000000002,0.7815099999999998,18.517502529999998,14.314313979999998,20.24,3.2,0.773365693,62.6,52.2,73.2,82.361,85.304,79.21000000000001,0.9594,1.07,17,37.019,7.09373,50.982212000000004,2.229763,81.5,4.734303000000001,0.24200000000000002,0.406604,15.869000000000002,17.0515,12.11633,11.4068,12.852900000000002,95.56,89.75212184,95.56087009999999,0.923076923,3.8,10.7,18.555,0.9727272730000001
5.987549446398394,5.505283334043605,5.814510816615556,6.021,1,1,8.991,0.1,Kuwait,51,2017,NA,3.063,3.5,28.99,67.6,69.8,1.9,13.587319999999998,NA,73.46301270000001,92.17310226999999,0.10960500000000001,271.06889939999996,65530.53658,39570.35386,93476.35592000002,NA,NA,70523.94057999998,56,0.619947889,0.9900475849999999,0.2696804890000001,0.8030660239999999,0.7912380009999999,0.79919189,0.9907046530000001,0.509654061,NA,0.790121646,0.8677200000000002,17.790822379999998,NA,NA,6.3,NA,69,47.4,84.1,74.811,76.139,73.899,0.843246154,1.05,3.076923077,3.1670000000000003,0.09701,4.136528,0.32041800000000004,100,26.90117,1.102,0.019105999999999998,14.302000000000001,12.9087,7.275670000000001,8.015400000000001,6.8916,51.23852202000001,54.77709,49.27411278000001,1.555555556,2.1,15.5,27.548,1.313559322
5.2907820148762434,5.608766704085069,5.734594906195422,5.809,1,1,27.497999999999998,0.2,Kazakhstan,60,2017,7.868843333,10.741999999999999,18.1,48.660000000000004,67.6,61.2,25.6,15.148979999999998,NA,60.28655243000001,41.920900100000004,2.84952,433.90618649999993,24055.588320000003,16813.647820000002,28815.31778,NA,NA,22626.3906,58,0.8136050000000001,1.0073790499999997,0.196727128,0.800434604,0.8009174849999999,0.7950507649999998,0.818979168,0.7878408960000001,0.734297786,0.691911892,0.8727600000000001,3.16666,7.9279126049999995,10.33987,10.1,0.736976848,71,65.4,77.3,70.027,74.807,65.252,0.769646154,1.06,22.07792208,11.847999999999999,1.2726939999999998,18.204499,1.9704739999999998,57.3,-5.799423000000001,2.4119999999999995,0.222701,15.5058,14.806400000000002,11.783999999999999,11.82,11.65,98.78,98.54,99.1,1.333333333,4.9,4.7,42.913,1.044444444
4.788046305782672,3.7354946478136877,4.655633633333338,4.796,11,18,62.629000000000005,77.2,Laos,105,2017,25.8266,6.387,61.3,47.33,77.8,29,82.9,11.20924,75.8266,31.87420273,NA,NA,43.87411726,6397.3598250000005,5354.170639000001,6789.472153,29.041682429999998,29.041682429999998,6070.115630000001,139,0.48449611100000006,0.9335267509999999,0.46086054000000004,0.6012757249999999,0.579334302,0.6205867169999999,0.6202292060000001,0.319504352,0.494164519,0.5562946000000001,0.8100900000000001,34.0543,26.07169942,20.325499999999998,23.1,0.44451292600000003,78.3,76.9,79.7,67.021,68.571,65.44600000000001,0.7233999999999999,1.05,27.516778520000003,4.326999999999999,0.276334,6.85816,0.76342,34.4,NA,7.059,0.737738,10.890600000000001,11.5204,5.193849999999999,4.611999999999999,5.656,39.24,33.64,45.160000000000004,0.8571428570000001,0.7,1.7,52.127,0.944444444
5.214577848029563,5.4975316865713175,5.244989866666661,5.197,18,21,11.821,0.4,Lebanon,91,2017,NA,12.447999999999999,3.2,24.93,44.2,76.5,25.6,12.49981,69.9708,32.905464169999995,NA,NA,81.30630268,13367.565019999998,5522.659670000001,21182.16833,21.77708261,21.77708261,13377.729840000002,80,0.6372169439999998,0.889377937,0.380661614,0.7566959820000001,0.7008769009999999,0.7880529439999998,0.739595517,0.597856054,NA,0.8577571380000001,0.9179900000000001,6.177,NA,NA,6.7,NA,47.2,23.2,71.1,79.758,81.59100000000001,78.167,0.919353846,1.05,3.125,4.159999999999999,0.5178590000000001,6.082357,0.488931,88.4,NA,5.3229999999999995,15.3434,12.350600000000002,12.6675,8.7,8.4578,8.888,54.28774,53.02489,55.388659999999994,1.271186441,6.3,16.5,33.758,0.9649122809999998
4.955666579775971,5.266851502068285,5.079089015333007,4.366,1,1,14.088,10.1,Sri Lanka,130,2017,13.63970063,15.274,26.7,32.21,51.4,47.7,40.1,13.852280000000002,51.0692,73.44207001,NA,1.57717,250.2316803,11669.076679999998,6462.447625,16581.106959999997,36.52657828000001,26.352629599999997,11325.62717,76,0.748618889,0.9352897360000001,0.35354694,0.770010247,0.7380786770000001,0.7891444209999999,0.714441215,0.6529004780000001,0.564172066,0.793008692,0.56893,12.786,13.83140743,21.03310189,7.1,0.6635069929999998,53.5,35.1,74.1,75.485,78.803,72.112,0.853615385,1.04,5.777777778,13.762,2.102028,20.876917000000002,1.575178,18.4,-3.527356,115.639,8.248149999999997,14.1326,13.5691,10.915000000000001,10.3377,11.4217,82.82,82.64,83.14,2.357142857,4.1,20.7,36.427,1.2395209579999997
